"artist_name","track_name","album_name","danceability","track_number","lyric"
"Taylor Swift","hoax","folklore",0.662,16,"My winless fight"
"Taylor Swift","hoax","folklore",0.662,16,"This has frozen my ground"
"Taylor Swift","hoax","folklore",0.662,16,"Stood on the cliffside screaming, ""Give me a reason""Your faithless love's the only hoax I believe in"
"Taylor Swift","hoax","folklore",0.662,16,"Don't want no other shade of blue but you"
"Taylor Swift","hoax","folklore",0.662,16,"No other sadness in the world would do"
"Taylor Swift","hoax","folklore",0.662,16,"My best laid plan"
"Taylor Swift","hoax","folklore",0.662,16,"Your sleight of hand"
"Taylor Swift","hoax","folklore",0.662,16,"My barren land"
"Taylor Swift","hoax","folklore",0.662,16,"I am ash from your fire"
"Taylor Swift","hoax","folklore",0.662,16,"Stood on the cliffside screaming, ""Give me a reason""Your faithless love's the only hoax I believe in"
"Taylor Swift","hoax","folklore",0.662,16,"Don't want no other shade of blue but you"
"Taylor Swift","hoax","folklore",0.662,16,"No other sadness in the world would do"
"Taylor Swift","hoax","folklore",0.662,16,"You know I left a part of me back in New York"
"Taylor Swift","hoax","folklore",0.662,16,"You knew the hero died so what's the movie for?"
"Taylor Swift","hoax","folklore",0.662,16,"You knew it still hurts underneath my scars"
"Taylor Swift","hoax","folklore",0.662,16,"From when they pulled me apart"
"Taylor Swift","hoax","folklore",0.662,16,"You knew the password so I let you in the door"
"Taylor Swift","hoax","folklore",0.662,16,"You knew you won so what's the point of keeping score?"
"Taylor Swift","hoax","folklore",0.662,16,"You knew it still hurts underneath my scars"
"Taylor Swift","hoax","folklore",0.662,16,"From when they pulled me apart"
"Taylor Swift","hoax","folklore",0.662,16,"But what you did was just as dark"
"Taylor Swift","hoax","folklore",0.662,16,"(Ah, ah, ah)"
"Taylor Swift","hoax","folklore",0.662,16,"Darling, this was just as hard"
"Taylor Swift","hoax","folklore",0.662,16,"As when they pulled me apart"
"Taylor Swift","hoax","folklore",0.662,16,"My only one"
"Taylor Swift","hoax","folklore",0.662,16,"My kingdom come undone"
"Taylor Swift","hoax","folklore",0.662,16,"My broken drum"
"Taylor Swift","hoax","folklore",0.662,16,"You have beaten my heart"
"Taylor Swift","hoax","folklore",0.662,16,"Don't want no other shade of blue but you"
"Taylor Swift","hoax","folklore",0.662,16,"No other sadness in the world would do"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"How many days did I spend thinking"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"'Bout how you did me wrong, wrong, wrong?"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Lived in the shade you were throwing"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"'Til all of my sunshine was gone, gone, gone"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"And I couldn't get away from ya"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"In my feelings more than Drake, so yeah"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Your name on my lips, tongue-tied"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Free rent, living in my mind"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"But then something happened one magical night"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I forgot that you existed"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"And I thought that it would kill me, but it didn't"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"And it was so nice"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"So peaceful and quiet"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I forgot that you existed"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"It isn't love, it isn't hate, it's just indifference"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I forgot that you"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Got out some popcorn"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"As soon as my rep started going down, down, down"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Laughed on the school yard"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"As soon as I tripped up and hit the ground, ground, ground"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"And I would've stuck around for ya"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Would've fought the whole town, so yeah"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Would've been right there, front row"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Even if nobody came to your show"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"But you showed who you are, then one magical night"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I forgot that you existed"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"And I thought that it would kill me, but it didn't"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"And it was so nice"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"So peaceful and quiet"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I forgot that you existed"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"It isn't love, it isn't hate, it's just indifference"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I forgot that you"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Sent me a clear message"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"Taught me some hard lessons"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I just forget what they were"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"It's all just a blur"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I forgot that you existed"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"And I thought that it would kill me, but it didn't"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"And it was so nice"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"So peaceful and quiet"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I forgot that you existed"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"I did, I did, I did"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"It isn't hate, it's just indifference"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"It isn't love, it isn't hate, it's just indifference"
"Taylor Swift","I Forgot That You Existed","Lover",0.664,1,"So, yeah"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"(Yeah, yeah, yeah, yeah)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Fever dream high in the quiet of the night"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"You know that I caught it (Oh yeah, you're right, I want it)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Bad, bad boy, shiny toy with a price"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"You know that I bought it (Oh yeah, you're right, I want it)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Killing me slow, out the window"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I'm always waiting for you to be waiting below"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Devils roll the dice, angels roll their eyes"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"What doesn't kill me makes me want you more"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And it's new, the shape of your body"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's blue, the feeling I've got"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And it's ooh, whoa oh"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's a cruel summer"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's cool, that's what I tell 'em"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"No rules in breakable heaven"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"But ooh, whoa oh"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's a cruel summer"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"With you"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Hang your head low in the glow of the vending machine"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I'm not dying (Oh yeah, you're right, I want it)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"We say that we'll just screw it up in these trying times"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"We're not trying (Oh yeah, you're right, I want it)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"So cut the headlights, summer's a knife"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I'm always waiting for you just to cut to the bone"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Devils roll the dice, angels roll their eyes"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And if I bleed, you'll be the last to know"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Oh, it's new, the shape of your body"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's blue, the feeling I've got"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And it's ooh, whoa oh"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's a cruel summer"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's cool, that's what I tell 'em"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"No rules in breakable heaven"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"But ooh, whoa oh"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's a cruel summer"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"With you"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I'm drunk in the back of the car"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And I cried like a baby coming home from the bar (Oh)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Said, ""I'm fine,"" but it wasn't true"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I don't wanna keep secrets just to keep you"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And I snuck in through the garden gate"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Every night that summer just to seal my fate (Oh)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And I scream, ""For whatever it's worth"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I love you, ain't that the worst thing you ever heard?"""
"Taylor Swift","Cruel Summer","Lover",0.552,2,"He looks up, grinning like a devil"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's new, the shape of your body"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's blue, the feeling I've got"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And it's ooh, whoa oh"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's a cruel summer"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's cool, that's what I tell 'em"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"No rules in breakable heaven"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"But ooh, whoa oh"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"It's a cruel summer"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"With you"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I'm drunk in the back of the car"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And I cried like a baby coming home from the bar (Oh)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Said, ""I'm fine,"" but it wasn't true"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I don't wanna keep secrets just to keep you"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And I snuck in through the garden gate"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"Every night that summer just to seal my fate (Oh)"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"And I scream, ""For whatever it's worth"
"Taylor Swift","Cruel Summer","Lover",0.552,2,"I love you, ain't that the worst thing you ever heard?"""
"Taylor Swift","Cruel Summer","Lover",0.552,2,"(Yeah, yeah, yeah, yeah)"
"Taylor Swift","Lover","Lover",0.359,3,"We could leave the Christmas lights up 'til January"
"Taylor Swift","Lover","Lover",0.359,3,"And this is our place, we make the rules"
"Taylor Swift","Lover","Lover",0.359,3,"And there's a dazzling haze, a mysterious way about you, dear"
"Taylor Swift","Lover","Lover",0.359,3,"Have I known you 20 seconds or 20 years?"
"Taylor Swift","Lover","Lover",0.359,3,"Can I go where you go?"
"Taylor Swift","Lover","Lover",0.359,3,"Can we always be this close?"
"Taylor Swift","Lover","Lover",0.359,3,"Forever and ever, ah"
"Taylor Swift","Lover","Lover",0.359,3,"Take me out, and take me home"
"Taylor Swift","Lover","Lover",0.359,3,"You're my, my, my, my lover"
"Taylor Swift","Lover","Lover",0.359,3,"We could let our friends crash in the living room"
"Taylor Swift","Lover","Lover",0.359,3,"This is our place, we make the call"
"Taylor Swift","Lover","Lover",0.359,3,"And I'm highly suspicious that everyone who sees you wants you"
"Taylor Swift","Lover","Lover",0.359,3,"I've loved you three summers now, honey, but I want 'em all"
"Taylor Swift","Lover","Lover",0.359,3,"Can I go where you go?"
"Taylor Swift","Lover","Lover",0.359,3,"Can we always be this close?"
"Taylor Swift","Lover","Lover",0.359,3,"Forever and ever, ah"
"Taylor Swift","Lover","Lover",0.359,3,"Take me out, and take me home (Forever and ever)"
"Taylor Swift","Lover","Lover",0.359,3,"You're my, my, my, my lover"
"Taylor Swift","Lover","Lover",0.359,3,"Ladies and gentlemen, will you please stand?"
"Taylor Swift","Lover","Lover",0.359,3,"With every guitar string scar on my hand"
"Taylor Swift","Lover","Lover",0.359,3,"I take this magnetic force of a man to be my lover"
"Taylor Swift","Lover","Lover",0.359,3,"My heart's been borrowed and yours has been blue"
"Taylor Swift","Lover","Lover",0.359,3,"All's well that ends well to end up with you"
"Taylor Swift","Lover","Lover",0.359,3,"Swear to be overdramatic and true to my lover"
"Taylor Swift","Lover","Lover",0.359,3,"And you'll save all your dirtiest jokes for me"
"Taylor Swift","Lover","Lover",0.359,3,"And at every table, I'll save you a seat, lover"
"Taylor Swift","Lover","Lover",0.359,3,"Can I go where you go?"
"Taylor Swift","Lover","Lover",0.359,3,"Can we always be this close?"
"Taylor Swift","Lover","Lover",0.359,3,"Forever and ever, ah"
"Taylor Swift","Lover","Lover",0.359,3,"Take me out, and take me home (Forever and ever)"
"Taylor Swift","Lover","Lover",0.359,3,"You're my, my, my, my"
"Taylor Swift","Lover","Lover",0.359,3,"Oh, you're my, my, my, my"
"Taylor Swift","Lover","Lover",0.359,3,"Darling, you're my, my, my, my lover"
"Taylor Swift","The Man","Lover",0.777,4,"I would be complex, I would be cool"
"Taylor Swift","The Man","Lover",0.777,4,"They'd say I played the field before I found someone to commit to"
"Taylor Swift","The Man","Lover",0.777,4,"And that would be okay for me to do"
"Taylor Swift","The Man","Lover",0.777,4,"Every conquest I had made would make me more of a boss to you"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be a fearless leader"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be an alpha type"
"Taylor Swift","The Man","Lover",0.777,4,"When everyone believes ya"
"Taylor Swift","The Man","Lover",0.777,4,"What's that like?"
"Taylor Swift","The Man","Lover",0.777,4,"I'm so sick of running as fast as I can"
"Taylor Swift","The Man","Lover",0.777,4,"Wondering if I'd get there quicker if I was a man"
"Taylor Swift","The Man","Lover",0.777,4,"And I'm so sick of them coming at me again"
"Taylor Swift","The Man","Lover",0.777,4,"'Cause if I was a man, then I'd be the man"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be the man"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be the man"
"Taylor Swift","The Man","Lover",0.777,4,"They'd say I hustled, put in the work"
"Taylor Swift","The Man","Lover",0.777,4,"They wouldn't shake their heads and question how much of this I deserve"
"Taylor Swift","The Man","Lover",0.777,4,"What I was wearing, if I was rude"
"Taylor Swift","The Man","Lover",0.777,4,"Could all be separated from my good ideas and power moves"
"Taylor Swift","The Man","Lover",0.777,4,"And they would toast to me, oh, let the players play"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be just like Leo in Saint-Tropez"
"Taylor Swift","The Man","Lover",0.777,4,"I'm so sick of running as fast as I can"
"Taylor Swift","The Man","Lover",0.777,4,"Wondering if I'd get there quicker if I was a man"
"Taylor Swift","The Man","Lover",0.777,4,"And I'm so sick of them coming at me again"
"Taylor Swift","The Man","Lover",0.777,4,"'Cause if I was a man, then I'd be the man"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be the man"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be the man"
"Taylor Swift","The Man","Lover",0.777,4,"What's it like to brag about raking in dollars"
"Taylor Swift","The Man","Lover",0.777,4,"And getting bitches and models?"
"Taylor Swift","The Man","Lover",0.777,4,"And it's all good if you're bad"
"Taylor Swift","The Man","Lover",0.777,4,"And it's okay if you're mad"
"Taylor Swift","The Man","Lover",0.777,4,"If I was out flashing my dollars"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be a bitch, not a baller"
"Taylor Swift","The Man","Lover",0.777,4,"They'd paint me out to be bad"
"Taylor Swift","The Man","Lover",0.777,4,"So, it's okay that I'm mad"
"Taylor Swift","The Man","Lover",0.777,4,"I'm so sick of running as fast as I can"
"Taylor Swift","The Man","Lover",0.777,4,"Wondering if I'd get there quicker if I was a man (You know that)"
"Taylor Swift","The Man","Lover",0.777,4,"And I'm so sick of them coming at me again (Coming at me again)"
"Taylor Swift","The Man","Lover",0.777,4,"'Cause if I was a man (If I was a man)"
"Taylor Swift","The Man","Lover",0.777,4,"Then I'd be the man (Then I'd be the man)"
"Taylor Swift","The Man","Lover",0.777,4,"I'm so sick of running as fast as I can (As fast as I can)"
"Taylor Swift","The Man","Lover",0.777,4,"Wondering if I'd get there quicker if I was a man (Hey)"
"Taylor Swift","The Man","Lover",0.777,4,"And I'm so sick of them coming at me again (Coming at me again)"
"Taylor Swift","The Man","Lover",0.777,4,"'Cause if I was a man (If I was a man), then I'd be the man"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be the man"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be the man (Oh)"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be the man (Yeah)"
"Taylor Swift","The Man","Lover",0.777,4,"I'd be the man (I'd be the man)"
"Taylor Swift","The Man","Lover",0.777,4,"If I was a man, then I'd be the man"
"Taylor Swift","The Archer","Lover",0.292,5,"Combat, I'm ready for combat"
"Taylor Swift","The Archer","Lover",0.292,5,"I say I don't want that, but what if I do?'Cause cruelty wins in the movies"
"Taylor Swift","The Archer","Lover",0.292,5,"I've got a hundred thrown-out speeches I almost said to you"
"Taylor Swift","The Archer","Lover",0.292,5,"Easy they come, easy they go"
"Taylor Swift","The Archer","Lover",0.292,5,"I jump from the train, I ride off alone"
"Taylor Swift","The Archer","Lover",0.292,5,"I never grew up, it's getting so old"
"Taylor Swift","The Archer","Lover",0.292,5,"Help me hold on to you"
"Taylor Swift","The Archer","Lover",0.292,5,"I've been the archer, I've been the prey"
"Taylor Swift","The Archer","Lover",0.292,5,"Who could ever leave me, darling"
"Taylor Swift","The Archer","Lover",0.292,5,"But who could stay?"
"Taylor Swift","The Archer","Lover",0.292,5,"Dark side, I search for your dark side"
"Taylor Swift","The Archer","Lover",0.292,5,"But what if I'm alright, right, right, right here?"
"Taylor Swift","The Archer","Lover",0.292,5,"And I cut off my nose just to spite my face"
"Taylor Swift","The Archer","Lover",0.292,5,"Then I hate my reflection for years and years"
"Taylor Swift","The Archer","Lover",0.292,5,"I wake in the night, I pace like a ghost"
"Taylor Swift","The Archer","Lover",0.292,5,"The room is on fire, invisible smoke"
"Taylor Swift","The Archer","Lover",0.292,5,"And all of my heroes die all alone"
"Taylor Swift","The Archer","Lover",0.292,5,"Help me hold on to you"
"Taylor Swift","The Archer","Lover",0.292,5,"I've been the archer, I've been the prey"
"Taylor Swift","The Archer","Lover",0.292,5,"Screaming, who could ever leave me, darling"
"Taylor Swift","The Archer","Lover",0.292,5,"But who could stay?(I see right through me, I see right through me)"
"Taylor Swift","The Archer","Lover",0.292,5,"'Cause they see right through me"
"Taylor Swift","The Archer","Lover",0.292,5,"They see right through me"
"Taylor Swift","The Archer","Lover",0.292,5,"They see right through"
"Taylor Swift","The Archer","Lover",0.292,5,"Can you see right through me?"
"Taylor Swift","The Archer","Lover",0.292,5,"They see right through"
"Taylor Swift","The Archer","Lover",0.292,5,"They see right through me"
"Taylor Swift","The Archer","Lover",0.292,5,"I see right through me"
"Taylor Swift","The Archer","Lover",0.292,5,"I see right through me"
"Taylor Swift","The Archer","Lover",0.292,5,"All the king's horses, all the king's men"
"Taylor Swift","The Archer","Lover",0.292,5,"Couldn't put me together again"
"Taylor Swift","The Archer","Lover",0.292,5,"'Cause all of my enemies started out friends"
"Taylor Swift","The Archer","Lover",0.292,5,"Help me hold on to you"
"Taylor Swift","The Archer","Lover",0.292,5,"I've been the archer, I've been the prey"
"Taylor Swift","The Archer","Lover",0.292,5,"Who could ever leave me, darling"
"Taylor Swift","The Archer","Lover",0.292,5,"But who could stay?(I see right through me, I see right through me)"
"Taylor Swift","The Archer","Lover",0.292,5,"Who could stay?"
"Taylor Swift","The Archer","Lover",0.292,5,"Who could stay?"
"Taylor Swift","The Archer","Lover",0.292,5,"Who could stay?"
"Taylor Swift","The Archer","Lover",0.292,5,"You could stay"
"Taylor Swift","The Archer","Lover",0.292,5,"You could stay"
"Taylor Swift","The Archer","Lover",0.292,5,"Combat, I'm ready for combat"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"His footprints on the sidewalk"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Lead to where I can't stop"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Go there every night"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"His hands around a cold glass"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Make me wanna know that"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Body like it's mine"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"He got that boyish look that I like in a man"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I am an architect, I'm drawing up the plans"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"It's like I'm 17, nobody understands"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"No one understands"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"He got my heartbeat"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Skipping down 16th Avenue"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I got that, ah, I mean"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Wanna see what's under that attitude like"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my soul"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"And I ain't gotta tell him, I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"When we get all alone"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I'll make myself at home"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"And he'll want me to stay"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"He'd better lock it down"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Or I won't stick around"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"'Cause good ones never wait (Ha)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"He got that boyish look that I like in a man"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I am an architect, I'm drawing up the plans"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"He's so obsessed with me and, boy, I understand"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Boy, I understand"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"He got my heartbeat (Heartbeat)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Skipping down 16th Avenue"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I got that, ah, I mean (I mean)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Wanna see what's under that attitude like"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my soul"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"And I ain't gotta tell him, I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my soul"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Lyrical smile, indigo eyes, hand on my thigh"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"We could follow the sparks, I'll drive"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Lyrical smile, indigo eyes, hand on my thigh"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"We could follow the sparks, I'll drive"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"""So where we gonna go?"""
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I whisper in the dark"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"""Where we gonna go?"""
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"He got my heartbeat (Heartbeat)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Skipping down 16th Avenue (Baby)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I got that, ah, I mean (I mean)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"Wanna see what's under that attitude like (Yeah)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my soul"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"And I ain't gotta tell him, I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I think he knows"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my (Oh, baby)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my soul (He got my heartbeat)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my (Skipping down 16th Avenue, baby)"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"I want you, bless my soul"
"Taylor Swift","I Think He Knows","Lover",0.897,6,"And I ain't gotta tell him, I think he knows"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"You know I adore you, I'm crazier for you"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"Than I was at 16, lost in a film scene"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"Waving homecoming queens, marching band playing"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"I'm lost in the lights"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"American glory faded before me"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"Now I'm feeling hopeless, ripped up my prom dress"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"Running through rose thorns, I saw the scoreboard"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"And ran for my life (Ah)"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"No cameras catch my pageant smile"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"I counted days, I counted miles"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"To see you there, to see you there"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"It's been a long time coming, but"
"Taylor Swift","Miss Americana & The Heartbreak Prince","Lover",0.662,7,"It's you and me, that's my whole world"
