"artist_name","track_name","album_name","danceability","track_number","lyric"
"Usher","ATA","""A""",0.717,2,"L-l-lay-lay, l-l-lay-lay-lay (Lay-lay-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"L-l-lay-lay, l-l-lay-lay-lay (Lay-lay-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"You can bring your girls, you can leave 'em"
"Usher","ATA","""A""",0.717,2,"You forget your man, that's amnesia"
"Usher","ATA","""A""",0.717,2,"You can slide on 'em, kick your feet up"
"Usher","ATA","""A""",0.717,2,"L-l-lay-lay, l-l-lay-lay-lay (Lay-lay-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"L-l-lay-lay, l-l-lay-lay-lay (Yeah-eah)"
"Usher","ATA","""A""",0.717,2,"(L-l-lay-lay, l-l-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"Lay, lay, lay, lay"
"Usher","ATA","""A""",0.717,2,"(L-l-lay-lay, l-l-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"Lay, lay"
"Usher","ATA","""A""",0.717,2,"(L-l-lay-lay, l-l-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"(L-l-lay-lay, l-l-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"(L-l-lay-lay, l-l-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"(L-l-lay-lay, l-l-lay-lay-lay)"
"Usher","ATA","""A""",0.717,2,"Ooh, that's crazy"
"Usher","ATA","""A""",0.717,2,"(L-l-lay-lay, l-l-lay-lay-lay)"
"Usher","Peace Sign","""A""",0.796,3,"Zaytoven"
"Usher","Peace Sign","""A""",0.796,3,"Okay"
"Usher","Peace Sign","""A""",0.796,3,"I made this for you"
"Usher","Peace Sign","""A""",0.796,3,"'Til we meet again"
"Usher","Peace Sign","""A""",0.796,3,"Yeah, you"
"Usher","Peace Sign","""A""",0.796,3,"You know who you are"
"Usher","Peace Sign","""A""",0.796,3,"Yeah"
"Usher","Peace Sign","""A""",0.796,3,"I ain't tryna wear you out"
"Usher","Peace Sign","""A""",0.796,3,"Never get enough"
"Usher","Peace Sign","""A""",0.796,3,"On my way to pick you up"
"Usher","Peace Sign","""A""",0.796,3,"Be ready when I pull up baby"
"Usher","Peace Sign","""A""",0.796,3,"I don't wanna have to rush"
"Usher","Peace Sign","""A""",0.796,3,"When we making love"
"Usher","Peace Sign","""A""",0.796,3,"Let me know if it ain't too much"
"Usher","Peace Sign","""A""",0.796,3,"Won't stop if I get enough babe"
"Usher","Peace Sign","""A""",0.796,3,"Get enough babe (Get enough)"
"Usher","Peace Sign","""A""",0.796,3,"Get enough"
"Usher","Peace Sign","""A""",0.796,3,"Get enough babe (You gettin' enough babe?)"
"Usher","Peace Sign","""A""",0.796,3,"Won't stop if I get enough babe"
"Usher","Peace Sign","""A""",0.796,3,"Get enough (Get enough babe)"
"Usher","Peace Sign","""A""",0.796,3,"Never get enough (Get enough)"
"Usher","Peace Sign","""A""",0.796,3,"Never get enough (Get enough, baby)"
"Usher","Peace Sign","""A""",0.796,3,"Oh, never get enough babe"
"Usher","Peace Sign","""A""",0.796,3,"On this side"
"Usher","Peace Sign","""A""",0.796,3,"Legs up like a peace sign"
"Usher","Peace Sign","""A""",0.796,3,"Two cups down, got her tongue-tied (Tongue-tied)"
"Usher","Peace Sign","""A""",0.796,3,"Can't wait 'til I'm inside (Yeah)"
"Usher","Peace Sign","""A""",0.796,3,"Beat, beat 'til the sunrise"
"Usher","Peace Sign","""A""",0.796,3,"All up in her hair like a hair tie (Ayy)"
"Usher","Peace Sign","""A""",0.796,3,"Two cups down, got her tongue-tied (Ayy)"
"Usher","Peace Sign","""A""",0.796,3,"I can't wait 'til I'm inside, yeah"
"Usher","Peace Sign","""A""",0.796,3,"Speak up, the bass"
"Usher","Peace Sign","""A""",0.796,3,"My hand on her waist, thinking 'bout it for some days"
"Usher","Peace Sign","""A""",0.796,3,"I'm on the way"
"Usher","Peace Sign","""A""",0.796,3,"I hop in the Wraith, speedin', racin' to her place"
"Usher","Peace Sign","""A""",0.796,3,"Put that on my face"
"Usher","Peace Sign","""A""",0.796,3,"She stayin' here for days"
"Usher","Peace Sign","""A""",0.796,3,"So good, I don't need a plate"
"Usher","Peace Sign","""A""",0.796,3,"I love how she taste"
"Usher","Peace Sign","""A""",0.796,3,"She don't fuck with no lames, that's why she stay in her place"
"Usher","Peace Sign","""A""",0.796,3,"On this side (This side)"
"Usher","Peace Sign","""A""",0.796,3,"Legs up like a peace sign (Ooh)"
"Usher","Peace Sign","""A""",0.796,3,"Two cups down, got her tongue-tied (Tongue-tied)"
"Usher","Peace Sign","""A""",0.796,3,"Can't wait 'til I'm inside (Inside)"
"Usher","Peace Sign","""A""",0.796,3,"Beat, beat 'til the sunrise"
"Usher","Peace Sign","""A""",0.796,3,"All up in her hair like a hair tie"
"Usher","Peace Sign","""A""",0.796,3,"Two cups down, got us tongue-tied"
"Usher","Peace Sign","""A""",0.796,3,"I can't wait 'til I'm inside, woah"
"Usher","Peace Sign","""A""",0.796,3,"I ain't tryna wear you out"
"Usher","Peace Sign","""A""",0.796,3,"Never get enough"
"Usher","Peace Sign","""A""",0.796,3,"On my way to pick you up"
"Usher","Peace Sign","""A""",0.796,3,"Be ready when I pull up baby"
"Usher","Peace Sign","""A""",0.796,3,"I don't wanna have to rush"
"Usher","Peace Sign","""A""",0.796,3,"When we making love"
"Usher","Peace Sign","""A""",0.796,3,"Let me know if it ain't too much"
"Usher","Peace Sign","""A""",0.796,3,"Won't stop if I get enough babe (Get enough babe)"
"Usher","Peace Sign","""A""",0.796,3,"If I get enough babe (Did you get enough, babe?)"
"Usher","Peace Sign","""A""",0.796,3,"Oh, if I get enough babe (Get enough babe)"
"Usher","Peace Sign","""A""",0.796,3,"Oh, if I get enough babe (Get enough babe)"
"Usher","Peace Sign","""A""",0.796,3,"Oh"
"Usher","Peace Sign","""A""",0.796,3,"On this side (This side)"
"Usher","Peace Sign","""A""",0.796,3,"Legs up like a peace sign (Peace sign)"
"Usher","Peace Sign","""A""",0.796,3,"Two cups down, got us tongue-tied (Tongue-tied)"
"Usher","Peace Sign","""A""",0.796,3,"Can't wait 'til I'm inside (Oh)"
"Usher","Peace Sign","""A""",0.796,3,"Beat, beat 'til the sunrise"
"Usher","Peace Sign","""A""",0.796,3,"All up in her hair like a hair tie"
"Usher","Peace Sign","""A""",0.796,3,"Two cups down, got us tongue-tied (Tongue-tied)"
"Usher","Peace Sign","""A""",0.796,3,"I can't wait 'til I'm inside, yeah"
"Usher","Peace Sign","""A""",0.796,3,"Oh-oh-oh-oh"
"Usher","Peace Sign","""A""",0.796,3,"Oh-oh-oh-oh"
"Usher","Peace Sign","""A""",0.796,3,"When she fuck, on this side"
"Usher","Peace Sign","""A""",0.796,3,"Oh-oh-oh-oh"
"Usher","Peace Sign","""A""",0.796,3,"When she up, on this side"
"Usher","Peace Sign","""A""",0.796,3,"Oh-oh-oh-oh"
"Usher","Peace Sign","""A""",0.796,3,"I ain't tryna wear you out"
"Usher","Peace Sign","""A""",0.796,3,"Never get enough"
"Usher","Peace Sign","""A""",0.796,3,"On my way to pick you up"
"Usher","Peace Sign","""A""",0.796,3,"Be ready when I pull up baby"
"Usher","Peace Sign","""A""",0.796,3,"I don't wanna have to rush"
"Usher","Peace Sign","""A""",0.796,3,"When we making love"
"Usher","Peace Sign","""A""",0.796,3,"Let me know if it ain't too much"
"Usher","You Decide","""A""",0.747,4,"(Zaytoven)"
"Usher","You Decide","""A""",0.747,4,"Yeah, been a minute"
"Usher","You Decide","""A""",0.747,4,"But I still feel the same"
"Usher","You Decide","""A""",0.747,4,"Yeah, yeah"
"Usher","You Decide","""A""",0.747,4,"You know I want you"
"Usher","You Decide","""A""",0.747,4,"Give me another chance to be your man, be your man, no"
"Usher","You Decide","""A""",0.747,4,"I promise I won't let you hurt again, hurt again, no"
"Usher","You Decide","""A""",0.747,4,"Don't be afraid, baby, take my hand, take my hand, no"
"Usher","You Decide","""A""",0.747,4,"Give me another chance, give me another chance, oh"
"Usher","You Decide","""A""",0.747,4,"Just give me another chance, give me another chance, oh"
"Usher","You Decide","""A""",0.747,4,"Girl I can't lie, things are just not the same without you"
"Usher","You Decide","""A""",0.747,4,"The sun just don't shine no more"
"Usher","You Decide","""A""",0.747,4,"All it does is, all it does is just rain without you"
"Usher","You Decide","""A""",0.747,4,"Girl I ain't too proud to beg, your love is that good"
"Usher","You Decide","""A""",0.747,4,"I miss the thrill, baby, girl if I could..."
"Usher","You Decide","""A""",0.747,4,"Show you how I matured, I'm ready to settle"
"Usher","You Decide","""A""",0.747,4,"Ready to take this love to another level"
"Usher","You Decide","""A""",0.747,4,"What's up with you and I, you and I, babe?"
"Usher","You Decide","""A""",0.747,4,"Let me back in your life, second try, babe"
"Usher","You Decide","""A""",0.747,4,"Between them thighs, spread"
"Usher","You Decide","""A""",0.747,4,"Girl you decide, girl you decide-cide, babe"
"Usher","You Decide","""A""",0.747,4,"Girl you decide, girl you decide, oh"
"Usher","You Decide","""A""",0.747,4,"Give me another chance to be your man, be your man, no"
"Usher","You Decide","""A""",0.747,4,"I promise I won't let you hurt again, hurt again, no"
"Usher","You Decide","""A""",0.747,4,"Promise I'll never hurt you again"
"Usher","You Decide","""A""",0.747,4,"Don't be afraid, baby, take my hand, take my hand, no"
"Usher","You Decide","""A""",0.747,4,"Give me another chance, give me another chance, oh"
"Usher","You Decide","""A""",0.747,4,"(Woah-oh-oh, woah-oh-oh)"
"Usher","You Decide","""A""",0.747,4,"Just give me another chance, give me another chance"
"Usher","You Decide","""A""",0.747,4,"(Woah-oh-oh, woah-oh-oh)"
"Usher","You Decide","""A""",0.747,4,"What's up with you and I, you and I, babe? (Babe)"
"Usher","You Decide","""A""",0.747,4,"Let me back in your life, second try, babe"
"Usher","You Decide","""A""",0.747,4,"Between them thighs, spread"
"Usher","You Decide","""A""",0.747,4,"Girl you decide, girl you decide-cide, babe"
"Usher","You Decide","""A""",0.747,4,"Girl you decide, girl you decide, oh"
"Usher","You Decide","""A""",0.747,4,"Give me a chance to be your man, be your man (Oh)"
"Usher","You Decide","""A""",0.747,4,"Said I'll promise to be better or whatever it takes (Oh)"
"Usher","You Decide","""A""",0.747,4,"Oh, yeah"
"Usher","You Decide","""A""",0.747,4,"Girl just let me back in your life"
"Usher","You Decide","""A""",0.747,4,"Give me another chance to be your man, be your man, no"
"Usher","You Decide","""A""",0.747,4,"Give me another chance, I'll promise to be better, baby"
"Usher","You Decide","""A""",0.747,4,"I'll promise I won't let you hurt again, hurt again"
"Usher","You Decide","""A""",0.747,4,"I promise I won't let you hurt again, oh no"
"Usher","You Decide","""A""",0.747,4,"Don't be afraid baby, take my hand, take my hand"
"Usher","You Decide","""A""",0.747,4,"Don't be afraid to take my hand"
"Usher","You Decide","""A""",0.747,4,"Give me another chance, give me another chance, oh"
"Usher","You Decide","""A""",0.747,4,"(Give me another chance, give me another chance)"
"Usher","You Decide","""A""",0.747,4,"Just give me another chance, give me another chance, oh"
"Usher","You Decide","""A""",0.747,4,"(Woah-oh-oh, woah-oh-oh)"
"Usher","Birthday","""A""",0.827,5,"Zaytoven"
"Usher","Birthday","""A""",0.827,5,"Do your dance it's your birthday"
"Usher","Birthday","""A""",0.827,5,"Move that ass it's your birthday"
"Usher","Birthday","""A""",0.827,5,"Spend this cash for your birthday"
"Usher","Birthday","""A""",0.827,5,"Blow that bag for your birthday"
"Usher","Birthday","""A""",0.827,5,"Spend a band if you worth it"
"Usher","Birthday","""A""",0.827,5,"You know I like it when you work it"
"Usher","Birthday","""A""",0.827,5,"Hit your dance on your birthday"
"Usher","Birthday","""A""",0.827,5,"It's what you want for your birthday"
"Usher","Birthday","""A""",0.827,5,"Go girl, go girl, go girl, go girl"
